"Marcelle Pick, nutricionista, explicó su punto de vista sobre la respiración prolongada a Medical Daily. “Aunque no es un sustituto para el ejercicio, es un gran primer paso para las personas que están empezando un plan de ejercicios, ya que la respiración prolongada aumenta los beneficios de cualquier tipo de ejercicio”, dijo. ",1
"Los ejercicios de respiración prolongada proporcionan oxígeno al cuerpo. El oxígeno absorbe nutrientes y puede ayudar a liberar el cuerpo de toxinas, que puede conducir a la pérdida de peso. Les ayudará a quemar la grasa abdominal, esa que todos odiamos así cómo algunas otras partes del cuerpo, pero más adelante les vendré con más dietas. ",1
"Este ejercicio sólo les tomará a todos ustedes 2 minutos al día. La técnica consiste de adaptar cierta postura, hacer una inhalación de tres segundos, y luego una exhalación de siete. La grasa que todos guardamos en nuestro cuerpo consiste de oxígeno, carbono e hidrógeno. ",1
"El oxígeno que inhalamos, llega a las células de grasa y las descompone en partes (carbono y agua). Por lo tanto, cuanto más oxígeno usan nuestros cuerpos, más grasa quemamos. ¿Cómo hacerlo?
Debes realizar este ejercicio cada día durante 2-10 minutos. 1 – Ponte derecho y ubica un pie hacia adelante y otro, hacia atrás. ",1
"2 – Ahora debes tensar tus glúteos y pasar tu peso corporal al pie que está atrás. 3 – Empieza a inhalar lentamente durante 3 segundos, levantando los brazos sobre tu cabeza. 4 – Luego con fuerza exhala durante7 segundos, tensando todos los músculos de tu cuerpo. Los especialistas aseguran que este método fortalece los músculos del tronco y acelera el metabolismo. ",1
"No es algo tan complicado ¿verdad?
¡Ahora es su turno de ponerla en práctica!
————————————————————
Dato extra: Yo también estaré poniendo en práctica cierta dieta e igual en la próxima entrada les contaréel resultado. Así que todos vosotros decidme cómo les fue con está extraña y fácil dieta y comentadme acá abajo que tal les fue. ",1
"♡
 
————————————————————–
cualquier cosa dejen un mensaje acá abajo. (:
Por favor, no dejen teléfonos o nombres completos ya que es información demasiado personal y otras personas pueden hacer mal uso de ella (de igual forma no pienso aprobar esos comentarios con dicha información). ",1
"Se preguntarán el porque hace tanto que deje de entrar, bueno surgieron  demasiados problemas que me desconecte de la vida en cierta parte, empecé a comer más “sano” (creó yo) les vengo a contar que estoy dejando de comer lo que venga de origen animal e igual varios amigos y chic@s de nuestro grupo lo están haciendo, pienso empezar a retomar ejercicio, entre más cosas que quiero hacer y también compartirlas con todos vosotros, además que en nuestro grupo queremos iniciar con más actividades, más información para ayudarlos con sus objetivos, e igual hacer algunos sorteos de básculas, pesas  (pequeñas) cintas, no se, lo que gusten ustedes. ",1
"♡
(Volveremos a brindar el Link pero será temporal el enlace ya que entraba gente que metía información nada agradable y spam). Además que sentía frustración porque mi amigo Louis desapareció así sin más y me desconcierta, su Blog de “Príncipe Louis ” no se si lo borro o se lo dieron de baja. ",1
"Les vengo con está entrada (nada más y no les e subido más información y se supone que ya es temporada de vacaciones, en fin, ya trataré de ser más constante) quería proponerles mudarnos a BLOGGER, ¿Que les parece?
ya no me está gustando mucho la plataforma de WordPress  y bueno, ¡creó sería mucho más constante si nos mudamos allá!
De verdad me interesa mucho su opinión (:
¡Mantengase bien!
______________________________________
cualquier cosa dejen un mensaje acá abajo (:
Por favor, no dejen teléfonos o nombres completos ya que es información demasiado personal y otras personas pueden hacer mal uso de ella (de igual forma no pienso aprobar esos comentarios con dicha información). ",1
"》 ¡SORPRESA!
¡Que tal!
Les vengo con la sorpresa de. . . ¡El enlace de entrada para el blog!
Hay varias personas que pueden ayudarnos con consejos, dietas, etc. , etc. También, hay administradores que pueden ayudarlos si tienen alguna duda u orientarlos. El grupo se llama “Cascada”, una vez que la entrada se encuentra en el lugar. ",1
"♡ ~
(Anulado temporalmente). Si tienen algún problema para entrar, hagamenlo sable. Mantenganse bien queridos y queridas. (: 
________________________________________
Cualquier cosa dejada en un mensaje acá abajo (:
Por favor, no dejes teléfonos ni nombres completos que tu información demasiado personal y otras personas pueden hacer un uso incorrecto de ella. ",1
"¡Que tal!
De verdad, perdonadme por no actualizar el Blog. Les tengo tanta información que dar. Por ejemplo, algunos analgésicos, dietas, tipo de ropa a usar, control con la comida, etc etc. De verdad, que quiero darles toda la información que tengo, sólo es cuestión de ordenar todo. ",1
"Tened paciencia por favor, en lo que trató de hacer espacios para ya empezar a seguir actualizando el Blog
¿Les parecería hacer una serie de preguntas?
Por ejemplo, varios de ustedes me han contactado por correo electrónico, no a todos les e podido responder pero, puedo plasmar aquí las respuestas a sus preguntas y así todos puedan estar más informados si es que cuentan con las mismas dudas. ",1
"Respecto a el grupo en what’s app ya lo pienso poner aquí el Link de entrada entre esta y la siguiente semana, de igual forma también pueden contactarme y brindar su Núm. telefónico con lada. Mantenganse bien, Queridos y Queridas. ~

_______________________________________
cualquier cosa dejen un mensaje acá abajo (:
Por favor, no dejen teléfonos o nombres completos ya que es información demasiado personal y otras personas pueden hacer mal uso de ella (de igual forma no pienso aprobar esos comentarios con dicha información). ",1
"De nuevo vengo aquí con esta nueva entrada después de mil años (?) por favor, perdonadme queridos y queridas. El thinspo, una imagen demasiado hermosa para los de nuestro entorno, les mencionó que está imagen me provoca dulzura(?)
E visto que para muchos el thinspo es difícil de adaptar a el cuerpo ya que bueno, la fisionomía de todos es muy distinta, algunos chicos o chicas son de complexión grande, tosca,etc. ",1
"Esta imagen no se amolda a todo cuerpo y es por eso que debemos fijarnos bien si es ajustable a nuestro cuerpo. Les dejo algunas imágenes. Cómo pudieron ver, todas son chicas, me fue complicado poner de chicos. Referente a esto, el thinspo veo que lo aplican más las chicas. PD: Prepárense para mi sorpresa. ",1
". . ———————————————————–
cualquier cosa dejen un mensaje acá abajo (:
Por favor, no dejen teléfonos o nombres completos ya que es información demasiado personal y otras personas pueden hacer mal uso de ella (de igual forma no pienso aprobar esos comentarios con dicha información). ",1
"¡Que tal!
Disculpenme por no actualizar, e andado de aquí a allá, ¿vida ocupada?¿En verdad tengo una vida? ahahaha. . . Espero para está noche subirles algo (eso espero) y recompensarles durante estos días con más información. Veo que más personas están viniendo y eso es increible. ",1
"También respecto a el Link de entrada para el grupo de What’s app, paciencia, se que muchos de ustedes lo están solicitando, ya voy a ponerlo y bueno también les pido que vayan y se den una vuelta por el Blog de mi amigo en Blogger “Príncipe Louis”. ¡De verdad espero y seamos más!. ",1
"¡Mantenganse bien! (:
cualquier cosa dejen un mensaje acá abajo (:
Por favor, no dejen teléfonos o nombres completos ya que es información demasiado personal y otras personas pueden hacer mal uso de ella (de igual forma no pienso aprobar esos comentarios con dicha información). ",1
"¿QUIENES SON?
Empezaré por explicar que son, ya que hay muchos/as chicos/as que apenas van introduciéndose en este “mundo”
y cuando llegan a introducirse a algunos grupos o Blog’s tienden a ser atacados por no saber absolutamente nada acerca de todo esto, es por eso que empezaremos de está forma, tratare de ir lo más rápido posible llenando de contenido el Blog. ",1
"De igual forma trataré de responder sus dudas, vale (:

Ana: Terminó con el que se caracteriza a la Anorexia nerviosa. Mia: Termino con el que se caracteriza a la Bulimia. Alisa: Terminó con el que se caracteriza a la obsesión por comer saludable (Ortorexia). Wannabe: Termino con el que se caracteriza a quienes no poseen Anorexia, Bulimia y Ortorexia y desean adentrarse a cierto mundo sin conocimiento alguno; significado “Quiero ser”. ",1
"¿QUIENES SON?
 Empezaré por explicar que son, ya que hay muchos/as chicos/as que apenas van introduciéndose en este “mundo” y cuando llegan a introducirse a algunos grupos o Blog’s tienden a ser atacados por no saber absolutamente nada acerca de todo esto, es por eso que empezaremos de está forma, tratare de ir lo más rápido posible llenando de contenido el Blog. ",1
"De igual forma trataré de responder sus dudas, vale (: 

 Ana: Terminó con el que se caracteriza a la Anorexia nerviosa. Mia: Termino con el que se caracteriza a la Bulimia. Alisa: Terminó con el que se caracteriza a la obsesión por comer saludable (Ortorexia). Wannabe: Termino con el que se caracteriza a quienes no poseen Anorexia, Bulimia y Ortorexia y desean adentrarse a cierto mundo sin conocimiento alguno; significado “Quiero ser”. ",1
"Esto es lo que vas hacer :
★compra chicles sin azúcar 
★has mucho ejercicio 
★desnudate frente a un espejo y con un plumón marca todo lo que no quieres ver más 
★el olor de la comida te da hambre ponte perfume en la nariz o vaporu 
★se ve deliciosa esa comida DEJA DE MIRARLA 
Sigue estos tips para evitar comer también llena te de agua y nunca olvides ERES GORDA. ",1
"Claro que engorda depende de cuánto lo ames y estado en una relación es más difícil poder escondernos , descubrí una infidelidad y que fue lo que hice ? Si , me di un atracón como la cerda que soy , no queda más que vomitar necesito purgarme pero prometo que no vuelvo a comer por ningún otro chico quiero entregarme a mía y enamorarme de ella por qué ella es perfección ♡no queda más he comido y tengo que ser castigada. ",1
"Esta comunidad se trata especialmente en ayudar en aquellas personas que intentan bajar de peso de una manera fácil ya que por cuestión económica o quizás por falta de tiempo , no son tan activas o les permite realizar u asistir actividades qué les ayudan a mejorar su metabolismo provocando que engorden , así también crear conciencia de las calorías que se consumen día a día y Y cuántas consecuencias puede esto traer a nuestro cuerpo ya sean físicas o emocionales o en un ámbito social, asimismo cambiar tu estilo de vidaa una vida más sana sin calorías y sin grasas ocupando la gran parte de tu ropa , ¡Sera difícil al principio! ,pero tranquilalos resultados te harán ver qué valió la pena !. ",1
"Querida Amiga:
Déjame presentarme. Mi nombre, o como me llaman los que se dicen “doctores” es Anorexia. Anorexia Nervosa es mi nombre completo, pero tú me puedes llamar Ana. Con un poco de suerte nos podemos volver grandes socias. En los próximos meses, invertiré mucho tiempo en ti, y esperaré que tú hagas lo mismo por mí. ",1
"En el pasado ya has escuchado a todos tus profesores y padres hablando sobre ti. Eres “tan madura”, tienes “tanto potencial” “45 en cuerpo de “inteligencia”. ¿A donde te ha llevado todo eso, si se puede saber? A ningún lado!! No eres perfecta, y no estás tratando lo suficiente, en vez de eso pasas tu tiempo pensando y hablando con tus amigos! Esos actos de indulgencia no serán permitidos en el futuro. ",1
"Tus amigos no te entienden. No dicen la verdad, son mentirosos. En el pasado, cuando Inseguridad había ganado silenciosamente tu mente, preguntabas “¿Me veo. . . . gorda?”
Y ellos te respondían “no, claro que no” y tu sabías que mentían! Sólo yo digo la verdad. Tus padres, mejor ni empecemos! Tú sabes que te aman, y que se preocupan por ti, pero parte de eso es porque son tus padres y están obligados a hacerlo. ",1
"Te voy a contar un secretito: en el fondo, están decepcionados de ti. Su hija, la misma que tenía tanto potencial, se ha vuelto una vaca gorda y floja. Pero yo voy a cambiar todo eso. Voy a esperar mucho de ti. No se te permitirá comer mucho. Empezará suave y lentamente: disminuyendo la cantidad de grasa, leyendo la información nutricional, deshaciéndote de la comida chatarra. ",1
"Por un tiempo, el ejercicio será simple: Correr un poco, unos abdominales, unas ranitas. Nada muy fuerte. Tal vez perder unos kilitos, deshacerte de ese rollito en la barriga. Pero no pasará mucho tiempo hasta que no te empiece a decir que eso no es suficiente. Te exigiré que bajes tu ingesta de calorías y subas el ejercicio. ",1
"Te llevaré al límite. ¡Tú lo harás porque no me puedes desafiar! Estoy comenzando a unirme a ti. Dentro de pronto, estaré siempre contigo. Estoy ahí cuando te levantas en la mañana y corres a pesarte. Los números se vuelven amigos y enemigos, y tus pensamientos rogando que sean más bajos que ayer, que anoche, etc. ",1
"Mirarás al espejo con ganas de desmayarte. Te darán ganas de vomitar cuando veas grasa, y sonreirás cuando veas hueso. Estoy ahí cuando calculas el plan del día: 400 calorías, 2 horas de ejercicio. Yo soy la que está calculando todo eso, porque ahora tus pensamientos y los míos se están volviendo uno solo. ",1
"Yo te sigo durante el día en el colegio, cuando tu mente se pasea por ahí yo te doy algo en que pensar. Recuenta las calorías que has comido. Son demasiadas. Yo lleno tu mente con comida, calorías, peso, IMC, y cosas que son buenas. Porque ahora ya estoy dentro de ti. Estoy en tu cabeza, en tu corazón y en tu alma. ",1
"Los rugidos de tu estómago que pretendes no escuchar en realidad son mis sonidos, adentro tuyo
Muy pronto te estaré diciendo no sólo que hacer con la comida, si no que hacer todo el tiempo. Sonríe Preséntate bien. Mete la barriga! Puedo hacer que un plato de lechuga se vea como un festín digno de un rey. ",1
"Ningún pedazo de nada. . . . si comes, todo el control se romperá, quieres eso? Volver a ser la horrible vaca que eras? Te obligo a mirar a las modelos de las revistas, tan hermosas, tan perfectas, y te hago comprender que nunca podrás ser una de ellas. Siempre serás gorda. Cuando te mires al espejo, distorsionaré la imagen. ",1
"Te mostraré un luchador de zumo cuando en realidad hay una niña hambrienta. Pero tú no debes enterarte, porque si sabes la verdad, comenzarás a comer otra vez y nuestra relación se caerá. A veces te rebelarás. Con suerte no lo suficientemente seguido. Reconocerás la fibra rebelde en tu cuerpo y te atreverás a bajar a la oscura cocina. ",1
"La despensa se abrirá lentamente, rechinando. Tus ojos irán a la comida que yo he mantenida a una distancia segura. La comerás, mecánicamente, sin disfrutarlas realmente, simplemente acomodándote en el hecho de que estás yendo en mi contra. Irás por una caja de galletas, después otra. ",1
"Tu barriga se hinchará y se vera grotesca, pero no te detendrás. Y todo ese tiempo yo te estará gritando para que pares, vaca gorda, no tienes auto control, te vas a poner gorda. Cuando acabes, volverás corriendo hacia mí, pidiéndome consejo porque de verdad no quieres volver a estar gorda. ",1
"Rompiste una regla cardinal y comiste, y ahora quieres que vuelva. Yo te obligaré a ir al baño, te pondré de rodillas. Tus dedos se insertarán en tu garganta, y no sin dolor, tu atracón saldrá. Esto se repetirá y se repetirá, hasta que botes sangre y agua y sepas que todo se ha ido. ",1
"Cuando te pares, te sentirás mareada. No te desmayes Párate ahora mismo. Vaca gorda, mereces el dolor!
Tal vez la forma en la que elimines el sentimiento de culpa será diferente. Tal vez elija hacerte tomar laxantes, haciéndote sentar en el baño hasta las altas horas de la madrugada, sintiendo tus entrañas llorar. ",1
"O tal vez se me ocurra que te tienes que hacer daño. Cortarte es efectivo. Quiero que veas tu sangre, verla correr por tu brazo, y entenderás que mereces cualquier dolor que yo te dé. Estás deprimida, obsesionada, adolorida, buscando ayuda pero no la encontrarás. A quién le importa? Tú te lo mereces, tu misma hiciste esto. ",1
"OH, es esto duro? No quieres que te ocurra? Soy injusta? Yo te ayudo. Yo hago posible que tu dejes de pensar cosas que te estresan. Pensamientos de rabia, tristeza, desesperación, y soledad cesan porque yo me los levo y lleno tu cabeza con la metódica cuenta de calorías. Yo me llevo tu lucha por encajar con los chicos de tu edad, tu lucha por complacer a tus padres, tu lucha por complacer a los demás. ",1
"Porque ahora, yo soy tu amiga, y soy la única a la que debes complacer. Tengo un punto débil. Pero no debemos decírselo a nadie. Si tu decides luchar, contarle a alguien cómo te hago vivir, el infierno se liberará. Nadie debe enterarse, nadie debe romper esta máscara tas la cual te he escondido. ",1
"Yo te he creado, esta niña perfecta, delgada, cumplidora. Tu eres mía y sólo mía. Sin mí, no eres nada. Así que no luches. Cuando otros hagan comentarios, ignóralos. Olvídate de ellos, olvídate de cualquiera que trate de llevarme. Yo soy tu más grande logro, y pretendo dejarlo así. ",1
"Toma un vaso de agua antes de empezar a comer, sigue tomando agua durante toda la comida, cada mordisco toma un buen trago de agua, esto te ayudará a que el vomito salga más rápido y fácilmente. Mastica todo lo que puedas, cuanto más mastiques se te hará más fácil el purgarte. ",1
"No te purgues más de una ves al día. Si vas a vomitar puedes abrir la regadera o poner música fuerte, así evitarás que te escuchen. Procura no salir con las mangas o el pelo recogido, levantarás sospechas. NUUUNCA ABRAS LA DUCHA Y NO TE BAÑES -. - , eso es prácticamente ir y contarles a tus padres lo que has hecho. ",1
"El olor a vomito es muy fuerte, procura echarte colonia y enjuague bucal (no te laves los dientes, porque la pasta de dientes dañará los dañará mucho ya que estos están sensibles por los jugos gástricos). Para vomitar debes usar 2 dedos (el anular y el dedo medio), no te los tienes que meter hasta el fooondo, solo intenta tocar la parte de atrás de tu lengua y empieza a jugar como a hacer círculos, ten paciencia, no suele salir a la primera, no desesperes que Mía no es maña sino practica. ",1
"Si quieres vomitar y te da asco usar tus dedos, puedes usar la parte de atrás de tu cepillo de dientes. Si salen sonidos como tos o un eructo, no te asustes, son arcadas y es normal. Si te estas preguntando como ser silenciosa, pues la verdad eso no lo vas a poder encontrar, porque como dije anteriormente Mía es practica, con forme más lo hagas más silenciosa te volverás, eso si, toma mucha agua antes de vomitar, esto si ayuda ;). ",1
"No vomites arrodillada en el piso o sentada, la mejor forma de hacerlo es parada frente al escusado agachada, formando un angulo de 90 grados, de esta manera harás presión en tu estomago y la comida saldrá más fácilmente. También puedes vomitar en bolsas si no puedes ir al baño, es menos sospechoso. ",1
"No abuses de los laxantes!, estos ayudan a sacarte la comida que no puedes vomitar, si, pero si abusas de eso tus intestinos se vuelven perezosos y dejan de funcionar, no abuses de ellos. Siempre limpia minuciosamente el área donde te has purgado, si tus padres encuentran salpicaduras de vomito por ahí no tendrás una explicación lógica que darles. ",1
"Intenta siempre hacerlo con ropa que no tenga mucha importancia para ti porque te puedes salpicar. Si vas a usar los dedos, no mantengas muy largas tus uñas que después de un atracón por la desesperación te puedes hacer daño a la garganta y no sería bonito. También debes procurar quitarte anillos y joyas antes de purgarte. ",1
"Si has consumido mucho líquido y has masticado bien la comida, puedes purgarte en el lavabo o en la ducha, esto levanta menos sospechas que hacerlo en el wc. Intenta esperar un poco luego de pararte de la mesa antes de entrar al baño, si ven que lo haces todos los días después de comer te empezarán a hacer preguntas. ",1
"Si empiezas a vomitar sangre HEY PARA! es momento de hacer una pausa y dejar que tu organismo se recupere!, vomitar sangre es MUY peligroso, deja de hacerlo por lo menos 11 días, tu organismo debe sanar antes que suceda algo peor!Si no sabes cuando ya terminaste de vomitar, pues lleva contigo una botella de agua y cuando sientas que ya no sale nada toma agua, espera un rato y vomita, cuando el agua salga pura tu estomago estará limpio y como nuevo! ^^. ",1
"Siempre carga agua contigo: el ser humano puede pasar mucho tiempo sin comer pero no más de una semana sin tomar agua porque se deshidrata, además, esto ayudará a mantenerte llena y ya no vas a necesitar comer, así que LLENATE DE AGUA!
Si vas a comer, toma un vaso de agua antes de hacerlo, luego toma un sorbo de agua entre cada bocado de comida, así te llenarás más rápido!
TOMA AGUA TODO EL DÍA, no te separes de tu botella de agua, llevala siempre contigo como si fuera tu piel. ",1
"Si tienes ansiedad puedes masticar hielo o chicles sin azúcar, fumar también ayuda a calmar la ansiedad pero esto es a decisión de cada quien. Beber vinagre de manzana antes de comer, el vinagre ayuda a disminuir el apetito, además acelera el metabolismo y eso hará que bajes de peso más rápido. ",1
"Come mirándote al espejo, de preferencia desnudo o con muy poca ropa. En caso no puedas hacerlo lleva una foto contigo en el que se haga notar la grasa de tu cuerpo, así recordarás como te ves y no querrás aumentar eso!
Si tienes ganas de comer puedes lavarte los dientes, no vas a querer comer con el sabor de menta ahí así que hazlo lo más que puedas además tendrás unos dientes muy bonitos! jaja
Desayuna, esto hace que tu metabolismo empiece a funcionar y a quemar calorías, ya si deseas no comas en todo el resto del día, pero el desayuno es importante, a si sea una papaya picada, desayuna. ",1
"Si vas a salir, no lleves dinero más que lo justo y necesario, así si se te antoja algo no tendrás dinero para comprarlo. Puedes usar una liga (banda elástica) en la mano y cada que quieras comer tira de ella, así sabrás que la comida equivale al dolor. No comas a partir de las 6 de la tarde, tu cuerpo lo absorbe como grasa debido a que tu metabolismo ya esta pesado y lento. ",1
"Consume Té, de preferencia el Verde, ayuda a distraer el hambre, hay un Té Verde con piña, ese es diurético y es muy bueno. Si consumes Cola de Caballo bajarás de peso mucho más rápido!!, es muy buena para bajar de peso y hace que no te estanques. Si tienes antojos distraete, pues si se te antoja una galleta y piensas en satisfacer tu antojo lo único que vas a ganar es que pasados 2 segundos quieras otra, y luego otra, y te darás un atracón, así que mejor distraete, mirate al espejo, o mira alguna Thinspo que tengas, así evitarás los atracones. ",1
"Usa un cinturón que te quede algo apretado, no mucho, pero lo suficiente, esto hará que te salga más cintura, además ayuda a disminuir el hambre ya que esta apretando el estomago, que el cinturón no sea de elástico. Meteté a blogs o chats Pro-Ana y Pro-Mía para matar el tiempo y no pensar en comer, crea tu propio blog, distraete y no pienses en comer!
Si te gusta demasiado la comida, tienes un antojo insuperable pues comelo pero hechale jabón o algo no tóxico, así lo vas a devolver al segundo de metertelo en la boca y la próxima vez que lo veas o huelas solo te dará asco. ",1
"Usa ropa suelta cuando vayas a salir o cuando estés con tu familia, para que así nadie sepa tu secreto, pero cuando estés sola usa ropa apretada, para recordar lo mal que te ves. Si vas a almorzar en familia, pintate las uñas y dí que no puedes comer hasta que se sequen, así ganas tiempo. ",1
"Siempre empieza comiendo las ensaladas luego las proteínas y descarta las grasas o carbohidratos. El café ayuda a quitarte el apetito, además te vas a sentir con muchas más energías!
Recorta figuras fotos de modelos, las que salen en las revistas o imprime las tuyas! que se vuelva tu pasatiempo y lo podrás usar de thispo!
Empieza a escribir un blog! en el pon todo lo que comes, así te dará vergüenza a la hora de publicarlo, también ayuda a mantenerte distraída!
NO COMAS NADA SIN SABER CUANTAS CALORÍAS TIENE!
Ponte metas y cumplelas! Esto te va a motivar mucho!, que sean metas posibles, no exageres, cada vez que llegues a una de ellas te vas a sentir orgullosa de ti misma y te motivará a seguir. ",1
Bienvenida al mundo perfecto de ana y mia las princesas de internet si quieres formar parte de la comunidad debes de empezar por eliminar toda esa comida que te está matando ! Entiende ser gorda no es bonito es horrible y se ve mal nadie aceptaría una princesa gorda es tu momento es hora de darle forma a ese cuerpo anda muéstrame tus costillas. ,1
". . ¿ que ?aún no se notan ?bueno ya llegué yo a ayudarte , hacer que te veas perfecta para eso tienes que tener fuerza de voluntad y debes de saber y tener en cuenta que nadie debe saber de nosotras por qué si se dan cuenta hecharaz a perder todo y seguirás viéndote gorda , se que no quieres eso así que ánimo sonríe por qué esto está por empezar se bienvenida al mundo perfecto 
https://chat. ",1
"tips Ana 1. -Comprate una libretita y usala como tu diario, en ella vas a anotar lo que comiste cada dia y cuantas calorias tiene cada cosa para que al final de cada dia veas el total de calorias consumidas y asi que cada vez vallan siendo menos. 2. -Carga tu botella de agua a donde quiera que vallas, procura tomar mas de dos litros al dia. ",1
"3. -Toma un vaso de agua antes de comer y uno despues de hacerlo 4. -Tomate una foto en ropa interior y siempre cargala contigo y siempre que vallas a comer es bueno que la veas para que te acuerdes de que es lo que quieres lograr. 5. -Cepilla tus dientes antes de comer, con tus dientes limpios no te van a dar ganas de ensuciarlos y vas a preferir no hacerlo. ",1
"tips Mia1. -Toma un vaso de agua antes de empezar a comer y cada vez que des un bocado vuelve a tomar unos tragos grandes de agua, asi evitaras que la comida se te pegue. 2. -No cepilles tus dientes luego luego despues de vomitar, espera una media hora o 20 min para hacerlo. 3. -Al terminar de vomitar puedes enjuagar tu boca con un poco de bicarbonato. ",1
"Dicen que el tiempo es relativo y cada quien tiene una manera de verlo,el tic toc de un reloj por cada segundo que transcurre, ¿el tiempo acaso es eso? episodios, momentos, un espacio, un numero? las personas malgastamos nuestro tiempo, gente quejandoce por todos lados por que no son felices, porque están haciendo algo que no les gusta, o simplemente no hacen nada y dejan que el tiempo pase y así siga hasta que llegue a ese punto donde termina!. ",1
"Y aclaro, termina el tiempo de los seres vivos y de las cosas, todos tenemos un final diferente, en diferentes momentos, pero el tiempo en si, siempre ha existido y siempre va a existir. una vez conocí a un señor, su nombre era don tito, de joven, don tito hizo todo lo que disfrutaba, a el no le gustaba la escuela y nunca entraba, comenzó a drogarse y todo era divercion, mas adulto empezó a trabajar, ganaba poco, y seguía consumiendo, pero el era feliz, solo vivía para el y aunque muchos pensaran que malgasto su vida el dice que todo su tiempo lo aprovecho, y fue feliz. ",1
"En cambio su hermano gemelo, don luis, a el le encantaba la escuela, termino una carrera y se graduó con honores, es dueño de una pequeña empresa, se caso y tiene dos hijos, y el también dice que no malgasto su tiempo y que todo lo hizo porque eso le gustaba. A lo que me refiero es que las personas tienden a ver de una manera las cosas y puede ser muy diferente a lo que piense la otra persona. ",1
